,article_id,price,prod_name,product_group_name,detail_desc
2369,405887024,0.013154963680387386,NORA,Garment Upper body,Top in printed cotton jersey with long sleeves and ribbing at the cuffs and hem. Slightly longer at the back.
2370,405887027,0.012987673343605509,NORA,Garment Upper body,Top in printed cotton jersey with long sleeves and ribbing at the cuffs and hem. Slightly longer at the back.
2371,405887028,0.013095724191063139,NORA,Garment Upper body,Top in printed cotton jersey with long sleeves and ribbing at the cuffs and hem. Slightly longer at the back.
2372,405887029,0.013058336618052781,NORA,Garment Upper body,Top in printed cotton jersey with long sleeves and ribbing at the cuffs and hem. Slightly longer at the back.
2373,405887034,0.010722136620441655,NORA,Garment Upper body,Top in printed cotton jersey with long sleeves and ribbing at the cuffs and hem. Slightly longer at the back.
2374,405887035,0.009200592397564539,NORA,Garment Upper body,Top in printed cotton jersey with long sleeves and ribbing at the cuffs and hem. Slightly longer at the back.
2375,405887036,0.011136663693131089,NORA,Garment Upper body,Top in printed cotton jersey with long sleeves and ribbing at the cuffs and hem. Slightly longer at the back.
2376,405887037,0.010920550847457586,NORA,Garment Upper body,Top in printed cotton jersey with long sleeves and ribbing at the cuffs and hem. Slightly longer at the back.
2377,406155004,0.0084745762711864,Pack Santa,Accessories,"Pre-tied bow tie in satin with an adjustable strap with a fastener at the back, and a matching handkerchief. Width of tie 11.5 cm. Size of handkerchief 33x33 cm."
2378,406160005,0.04981355932203384,Atlas,Garment Upper body,"Padded parka in woven fabric with a faux-fur-lined hood, zip and wind flap with concealed press-studs down the front, drawstring at the waist, ribbed cuffs and a single back vent. Flap pockets with a hook and loop fastening and decorative zips. Quilted lining."
2379,406181002,0.017672316384180767,Newman dress,Garment Full body,"Strapless dress in a crinkled, patterned weave with elastication and a flounce at the top, an elasticated waist and a flounce at the hem. Longer at the back. Unlined."
2380,406724001,0.012840286003488863,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2381,406724002,0.012722428919204411,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2382,406724003,0.010766918223431848,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2383,406724007,0.007709582790091219,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2384,406724012,0.010318644067796564,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2385,406724016,0.011770702179176716,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2386,406724017,0.009357048614635087,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2387,406724020,0.009617433414043553,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2388,406724022,0.00946228813559317,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2389,406724023,0.012954073264078695,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2390,406724024,0.010332203389830466,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2391,406724025,0.012077212806026333,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2392,406724026,0.011619491525423676,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2393,406724027,0.012709443099273587,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2394,406724028,0.011953140578265159,Sunglasses Hendrix,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
2395,406979005,0.017324152542372805,Corinne jumpsuit,Garment Full body,"Playsuit in woven fabric with decorative lace trims, a wrapover front with a concealed press-stud, narrow adjustable shoulder straps that cross at the back and an elasticated waist. Smocking at the back, side pockets and short legs. Lined at the top."
2396,406979007,0.01630084745762705,Corinne jumpsuit,Garment Full body,"Playsuit in woven fabric with decorative lace trims, a wrapover front with a concealed press-stud, narrow adjustable shoulder straps that cross at the back and an elasticated waist. Smocking at the back, side pockets and short legs. Lined at the top."
2397,406987003,0.010440677966101666,Tony woven jumpsuit,Garment Full body,"Off-the-shoulder playsuit in an airy, patterned weave with a flounce at the top, an elasticated seam at the waist and short legs. Lined."
2398,407031005,0.0016949152542372,Midge top,Garment Upper body,"Sleeveless blouse in a viscose weave with a lace collar and sewn-on tie at the neck. Opening with two buttons at the back of the neck, a seam at the top and gentle flare to the hem."
2399,407040001,0.0150508474576271,Daphne l/s,Garment Upper body,V-neck top in soft viscose jersey with long sleeves and a gently rounded hem.
2400,407147005,0.00964661016949147,Adele LS,Garment Upper body,Long-sleeved top in patterned viscose jersey with a gently rounded hem.
2401,407354004,0.06020520826185407,Jack jersey denim,Garment Upper body,"Jacket in washed denim with a hood and sleeves in sweatshirt fabric. Collar, jersey-lined drawstring hood, buttons down the front, flap chest pockets with a button and side pockets. Ribbing at the cuffs, and an adjustable tab at the sides of the hem. Unlined."
2402,407354008,0.06285607916135981,Jack jersey denim,Garment Upper body,"Jacket in washed denim with a hood and sleeves in sweatshirt fabric. Collar, jersey-lined drawstring hood, buttons down the front, flap chest pockets with a button and side pockets. Ribbing at the cuffs, and an adjustable tab at the sides of the hem. Unlined."
2403,407354009,0.06554148082069576,Jack jersey denim,Garment Upper body,"Jacket in washed denim with a hood and sleeves in sweatshirt fabric. Collar, jersey-lined drawstring hood, buttons down the front, flap chest pockets with a button and side pockets. Ribbing at the cuffs, and an adjustable tab at the sides of the hem. Unlined."
2404,407653001,0.005619512864284785,Basic 9-pk studs,Accessories,Metal studs of various sizes. Some pairs with a faceted glass bead and some with plastic beads. Size from 0.3 to 0.9 cm.
2405,407653002,0.0065984657833297366,Basic 9-pk studs,Accessories,Metal studs of various sizes. Some pairs with a faceted glass bead and some with plastic beads. Size from 0.3 to 0.9 cm.
2406,407663001,0.003987413499147496,Class Jacob studpk,Accessories,Round earrings in metal painted in various colours.
2407,407663007,0.0006779661016949,Class Jacob studpk,Accessories,Round earrings in metal painted in various colours.
2408,407663008,0.005202970593519757,Class Jacob studpk,Accessories,Round earrings in metal painted in various colours.
2409,407806001,0.0016779661016949,Class Ture bangle,Accessories,Double metal bangle. Width 0.8 cm.
2410,407806002,0.0050677966101694,Class Ture bangle,Accessories,Double metal bangle. Width 0.8 cm.
2411,408045009,0.01438983050847455,Sickan Shopper,Accessories,"Soft, block-coloured shopper with two handles and a concealed magnetic fastener at the top. Unlined. Size 9x27x39 cm."
2412,408104001,0.0300146148381203,TD Roger eller TD Poplin 29 by,Garment Upper body,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
2413,408104002,0.031145742104991943,TD Roger eller TD Poplin 29 by,Garment Upper body,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
2414,408104012,0.030973086235798027,TD Roger eller TD Poplin 29 by,Garment Upper body,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
2415,408104016,0.026689280443629466,TD Roger eller TD Poplin 29 by,Garment Upper body,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
2416,408104020,0.020322033898305,TD Roger,Garment Upper body,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
2417,408104022,0.0162542372881355,TD Roger,Garment Upper body,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
2418,408104024,0.02182285401858935,TD Roger,Garment Upper body,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
2419,408104028,0.033479418886198466,TD Roger,Garment Upper body,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
2420,408554004,0.008526184830654803,Rolled edge 3p Socks,Socks & Tights,Fine-knit socks in a cotton blend with roll-edge tops.
2421,408554006,0.005152542372881275,Rolled edge 3p Socks,Socks & Tights,Fine-knit socks in a cotton blend with roll-edge tops.
2422,408569005,0.0016779661016949,Lurex 2p Sock,Socks & Tights,Socks in a fine knit containing glittery threads.
2423,408569009,0.012410191990400438,Lurex 2p Sock,Socks & Tights,Socks in a fine knit containing glittery threads.
2424,408569010,0.011262127410870789,Lurex 2p Sock,Socks & Tights,Socks in a fine knit containing glittery threads.
2425,408571001,0.009991675859993946,Tua 2p kneehigh,Socks & Tights,Knee socks in a soft knit with elastication at the top. One pair in a textured knit and one pair in a smooth knit.
2426,408571002,0.011562462861831825,Tua 2p kneehigh,Socks & Tights,Knee socks in a soft knit with elastication at the top. One pair in a textured knit and one pair in a smooth knit.
2427,408575003,0.016762711864406768,Papai 1p Overknee,Socks & Tights,Over-the-knee socks in a soft pattern knit with ribbed tops.
2428,408575004,0.012131653967760293,Papai 1p Overknee,Socks & Tights,Over-the-knee socks in a soft pattern knit with ribbed tops.
2429,408647007,0.010381664831179943,Chenille 2p Lounge sock,Socks & Tights,Fine-knit socks in soft chenille yarn with elasticated tops.
2430,408647008,0.011407290690741801,Chenille 2p Lounge sock,Socks & Tights,Fine-knit socks in soft chenille yarn with elasticated tops.
2431,408647009,0.01501017576318221,Chenille 2p Lounge sock,Socks & Tights,Fine-knit socks in soft chenille yarn with elasticated tops.
2432,408647010,0.010043646263282644,Chenille 2p Lounge sock,Socks & Tights,Fine-knit socks in soft chenille yarn with elasticated tops.
2433,408649006,0.015203337998237679,Fun Chenille 2p Lounge sock,Socks & Tights,Fine-knit socks in soft chenille with elasticated tops.
2434,408649007,0.01299093004991003,Fun Chenille 2p Lounge sock,Socks & Tights,Fine-knit socks in soft chenille with elasticated tops.
2435,408649008,0.012629960418146721,Fun Chenille 2p Lounge sock,Socks & Tights,Fine-knit socks in soft chenille with elasticated tops.
2436,408664003,0.0065254237288135,X-mas 2p Heavy Socks,Socks & Tights,Socks in a soft jacquard knit containing some wool.
2437,408664007,0.01216630828906312,X-mas 2p Heavy Socks,Socks & Tights,Socks in a soft jacquard knit containing some wool.
2438,408664008,0.010819578647235817,X-mas 2p Heavy Socks,Socks & Tights,Socks in a soft jacquard knit containing some wool.
2439,408664009,0.010987222134220351,X-mas 2p Heavy Socks,Socks & Tights,Socks in a soft jacquard knit containing some wool.
2440,408664010,0.009703085614949977,X-mas 2p Heavy Socks,Socks & Tights,Socks in a soft jacquard knit containing some wool.
2441,408875009,0.004006491164803415,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2442,408875011,0.0038135593220338503,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2443,408875013,0.0027542372881355246,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2444,408875016,0.010429892141756504,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2445,408875017,0.012767164379876208,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2446,408875018,0.010920778151375786,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2447,408875019,0.01291202503053521,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2448,408875020,0.011165819209039505,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2449,408875021,0.013103201660891932,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2450,408875023,0.01319308030324976,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2451,408875028,0.01293282902968942,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2452,408875030,0.013266766305211909,Goldie tank top,Garment Upper body,"Cropped top in soft, ribbed jersey with a V-neck, straight cut at the back and narrow shoulder straps."
2453,408884001,0.009305084745762651,Bangle Bracelet,Accessories,Narrow metal bracelet. Width 0.5 cm.
2454,408884002,0.009881355932203332,Bracelet Bangle CO,Accessories,Narrow metal bracelet. Width 0.5 cm.
2455,408884003,0.01137288135593216,Bracelet Bangle CO,Accessories,Narrow metal bracelet. Width 0.5 cm.
2456,408884004,0.008266949152542313,Bracelet Bangle CO,Accessories,Narrow metal bracelet. Width 0.5 cm.
2457,409683006,0.01269491525423725,Verona Tank,Garment Upper body,"Vest top in crêped jersey with raw, scalloped edges."
2458,409730006,0.00956027884089661,Granada tank,Garment Upper body,"Cropped top in jersey crêpe in a narrow cut at the top with narrow shoulder straps, raw, scalloped edges and an opening with a covered button at the back of the neck."
2459,409730007,0.007096014155336119,Granada tank,Garment Upper body,"Cropped top in jersey crêpe in a narrow cut at the top with narrow shoulder straps, raw, scalloped edges and an opening with a covered button at the back of the neck."
2460,409731006,0.0152372881355932,Cornell ss jumper,Garment Upper body,"Short-sleeved jumper in a soft, fine knit with a collar and opening with a button at the back of the neck. Ribbed trims around the sleeves and hem."
2461,410024001,0.01116949152542368,Mr Bomberton,Garment Upper body,"Padded bomber jacket in woven fabric with a slight sheen, with a ribbed stand-up collar and zip down the front. Flap side pockets with a press-stud, one inner pocket and ribbing at the cuffs and hem. Quilted lining."
2462,410024007,0.0254237288135593,Mr Bomberton,Garment Upper body,"Padded bomber jacket in woven fabric with a slight sheen, with a ribbed stand-up collar and zip down the front. Flap side pockets with a press-stud, one inner pocket and ribbing at the cuffs and hem. Quilted lining."
2463,410291003,0.0254237288135593,HoneyMelon,Garment Full body,"Padded footmuff with an elastic-trimmed hood, zips at the sides and a foldover opening at the cuffs. Fleece lining."
2464,410424006,0.0118474576271186,STINA fancy,Underwear,Jersey boxer briefs in a cotton blend with an elasticated waist and lined gusset.
2465,410424012,0.0016779661016949,STINA fancy,Underwear,Jersey boxer briefs in a cotton blend with an elasticated waist and lined gusset.
2466,410549007,0.020938088512241035,Riga PJ,Nightwear,Pyjamas in cotton jersey. Long-sleeved top with a motif. Bottoms with an elasticated waist and ribbed hems.
2467,410549008,0.029094375963020006,Riga PJ,Nightwear,Pyjamas in cotton jersey. Long-sleeved top with a motif. Bottoms with an elasticated waist and ribbed hems.
2468,410549009,0.029044256120527287,Riga PJ,Nightwear,Pyjamas in cotton jersey. Long-sleeved top with a motif. Bottoms with an elasticated waist and ribbed hems.
2469,410624005,0.0067627118644067,Mitch top,Garment Upper body,Short top in soft jersey made from a viscose and linen blend with 3/4-length sleeves with a flounce and a flounce at the hem.
2470,411013001,0.02668008474576266,Rut Jumper,Garment Upper body,"Double-layered jersey top in a cotton blend with hard-worn details, raw edge cuffs and a raw-edge, rounded hem."
2471,411013002,0.02388700564971745,Rut Jumper,Garment Upper body,"Double-layered jersey top in a cotton blend with hard-worn details, raw edge cuffs and a raw-edge, rounded hem."
2472,411013007,0.02367231638418073,Rut Jumper,Garment Upper body,"Double-layered jersey top in a cotton blend with hard-worn details, raw edge cuffs and a raw-edge, rounded hem."
2473,411013010,0.01872003631961252,Rut Jumper,Garment Upper body,"Double-layered jersey top in a cotton blend with hard-worn details, raw edge cuffs and a raw-edge, rounded hem."
2474,411413001,0.011639679944936721,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2475,411413002,0.01152742542590453,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2476,411413004,0.006762711864406699,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2477,411413008,0.0067796610169491,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2478,411413010,0.006048728813559275,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2479,411413014,0.005479766442299878,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2480,411413017,0.005673395543705924,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2481,411413020,0.006007369196757489,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2482,411413021,0.006639637904468396,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2483,411413022,0.009912396144898585,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2484,411413023,0.013050260473989253,Brooke raw cut ss,Garment Upper body,Cropped T-shirt in jersey with a chest pocket and short sleeves with sewn-in turn-ups.
2485,411499001,0.033627824858757004,Emil Derby Shoe,Shoes,Derby shoes in imitation leather with open lacing and pointed toes. Fabric linings and insoles and rubber soles. Heel approx. 3 cm.
2486,411499006,0.0304915254237288,Emil (1),Shoes,Derby shoes in imitation leather with open lacing and pointed toes. Fabric linings and insoles and rubber soles. Heel approx. 3 cm.
2487,411565002,0.010564805583250203,Clear glasses Hendrix,Accessories,Glasses with metal and plastic frames and clear lenses.
2488,411565007,0.012494083786376684,Clear glasses Hendrix,Accessories,Glasses with metal and plastic frames and clear lenses.
2489,411569001,0.013750438340151931,Tie Basic Solid Conscious,Accessories,Narrow tie in a satin weave. Width 5 cm.
2490,411569002,0.012849171586364467,Tie Basic Solid Conscious,Accessories,Narrow tie in a satin weave. Width 5 cm.
2491,411758001,0.029810204438231635,Jonas slim 5 pkt,Garment Lower body,5-pocket trousers in stretch cotton twill with a regular waist and slim legs.
2492,411758003,0.02968314141544825,Jonas slim 5 pkt,Garment Lower body,5-pocket trousers in stretch cotton twill with a regular waist and slim legs.
2493,411758008,0.022732011512631857,Jonas slim 5 pkt,Garment Lower body,5-pocket trousers in stretch cotton twill with a regular waist and slim legs.
2494,411758014,0.029366320393657677,Jonas slim 5 pkt,Garment Lower body,5-pocket trousers in stretch cotton twill with a regular waist and slim legs.
2495,411758029,0.03126559682654159,Jonas slim 5 pkt,Garment Lower body,5-pocket trousers in stretch cotton twill with a regular waist and slim legs.
2496,411758038,0.02913611473272485,Jonas slim 5 pkt,Garment Lower body,5-pocket trousers in stretch cotton twill with a regular waist and slim legs.
2497,411974005,0.0559152542372881,OL BLIXTEN PQ sneaker,Shoes,"Trainers with lacing at the front, mesh linings, cotton twill insoles and rubber soles."
2498,412031001,0.029604314329738007,Skinny denim 5 pkt panel,Garment Lower body,"Low-rise jeans in washed stretch denim with a brushed finish, with front and back pockets and skinny legs with seams and raw, frayed details at the knees."
2499,412043007,0.022016949152542303,Basic didier 6-p,Accessories,Lined triangular scarves in soft cotton jersey with an adjustable press-stud fastening at the back of the neck.
2500,412333004,0.020322033898305,Houston SP Andes,Underwear,"Super push-up bra in microfibre and lace with underwired, thickly padded cups that maximise the bust and create a fuller cleavage, a lace racer back and narrow, adjustable shoulder straps. Metal fastener at the front."
2501,412370001,0.019306017354634598,Mama fleece leggings,Socks & Tights,Leggings in soft fleece with space for a growing tummy. Elastication at the waist and hems.
2502,412370002,0.010951680868995166,Mama fleece leggings,Garment Lower body,Leggings in soft fleece with space for a growing tummy. Elastication at the waist and hems.
2503,412579006,0.006101694915254184,Walker Knitted Tube,Accessories,"Tube scarf in a soft rib knit. Length 50 cm, circumference 65 cm."
2504,412664001,0.015816129809623245,Olivier Knitted Scarf,Accessories,Scarf in a soft rib knit. Size 27x185 cm.
2505,412664013,0.014377367896311041,Olivier Knitted Scarf,Accessories,Scarf in a soft rib knit. Size 27x185 cm.
2506,412664020,0.016159476117103222,Olivier Knitted Scarf,Accessories,Scarf in a soft rib knit. Size 27x185 cm.
2507,412664025,0.01627509778357233,Olivier Knitted Scarf,Accessories,Scarf in a soft rib knit. Size 27x185 cm.
2508,412707025,0.0338813559322033,Julia,Garment Lower body,5-pocket jeans in washed superstretch denim with a regular waist and super-skinny legs.
2509,412707028,0.022299435028248566,Julia,Garment Lower body,5-pocket jeans in washed superstretch denim with a regular waist and super-skinny legs.
2510,412707029,0.01703428943937417,Julia,Garment Lower body,5-pocket jeans in washed superstretch denim with a regular waist and super-skinny legs.
2511,412869004,0.003305084745762637,Johan Wirstwarmer,Accessories,"Fine-knit fingerless gloves with matching, rib-knit wrist warmers that can be worn together or separately."
2512,412964016,0.01210224166211042,Emma String (1),Underwear,String briefs in cotton-blend jersey with a low waist with wide elastication and a lined gusset.
2513,412964023,0.00370762711864405,Emma String (1),Underwear,String briefs in cotton-blend jersey with a low waist with wide elastication and a lined gusset.
2514,413029003,0.03444632768361574,Skinny Ankle H.W,Garment Lower body,"5-pocket ankle-length jeans in washed stretch denim with hard-worn details, a high waist and skinny legs."
2515,413029008,0.03051603001939449,Skinny Ankle H.W,Garment Lower body,"5-pocket ankle-length jeans in washed stretch denim with hard-worn details, a high waist and skinny legs."
2516,413599003,0.018966101694915166,Bowie Push Mirny,Underwear,"Push-up bra in lace and mesh with underwired, moulded, padded cups for a larger bust and fuller cleavage, narrow adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
2517,413707001,0.031066436927116223,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2518,413707008,0.019559322033898218,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2519,413707014,0.024211607601438055,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2520,413707019,0.025519681771013436,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2521,413707020,0.028358765973373185,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2522,413707021,0.032428133363068615,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2523,413707022,0.02470118262575611,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2524,413707023,0.033004004168723525,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2525,413707031,0.030925558448178493,Fancy Leggings,Garment Lower body,Leggings in stretch jersey with an elasticated waist.
2526,413763001,0.01107582515611057,Handrew Hunterglove,Accessories,Mittens knitted in a wool blend with a front flap that can be fastened back with a button to reveal a pair of fingerless gloves.
2527,413911001,0.014895841545132021,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2528,413911002,0.014352850539291188,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2529,413911011,0.009789346246973312,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2530,413911012,0.014351264004596355,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2531,413911013,0.014299485472154932,TP BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2532,413911015,0.01455246166263113,TP BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2533,413911018,0.014750941619585662,TP BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2534,413911021,0.014870925684484984,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2535,413911029,0.015353510895883746,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2536,413911030,0.015267618198037432,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2537,413911035,0.016518904823989555,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2538,413911036,0.01654536390827516,BEN basic crewneck SB,Garment Upper body,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside. The cotton content of the sweatshirt is organic."
2539,413965006,0.004833333333333267,Herman cotton beanie,Accessories,Hat in a soft rib knit with an appliqué on the turned-up edge.
2540,413965008,0.00332203389830502,Herman cotton beanie,Accessories,Hat in a soft rib knit with an appliqué on the turned-up edge.
2541,413965009,0.011627542372881312,Herman cotton beanie,Accessories,Hat in a soft rib knit with an appliqué on the turned-up edge.
2542,414066005,0.032511755057408345,DENNIS onepiece SB,Garment Upper body,"Jumpsuit in organic cotton sweatshirt fabric with a jersey-lined hood and contrasting colour details. Zip down the front, front pockets and ribbing at the cuffs and hems. Soft brushed inside."
2543,414066008,0.03117884278199876,DENNIS onepiece SB,Garment Upper body,"Jumpsuit in organic cotton sweatshirt fabric with a jersey-lined hood and contrasting colour details. Zip down the front, front pockets and ribbing at the cuffs and hems. Soft brushed inside."
2544,414079002,0.011864406779661,Fanny shorts,Garment Lower body,"Short shorts in soft, patterned jersey with an elasticated waist and side pockets."
2545,414102001,0.015413143027059116,Mikael Glove,Accessories,Gloves in a felted wool blend with ribbing at the top and an adjustable tab with press-studs. Fleece lining.
2546,414102002,0.01581446878875562,Mikael Glove,Accessories,Gloves in a felted wool blend with ribbing at the top and an adjustable tab with press-studs. Fleece lining.
2547,414577001,0.024499868985395266,Manhattan shirt (1),Garment Upper body,"Shirt in soft washed viscose twill with a collar, concealed buttons and a seam at the front. Wrapover back, long sleeves with buttoned cuffs, and a rounded hem."
2548,416089002,0.008777362826773891,Bracelet Mixalot Pack CO,Accessories,"Bracelets in various designs. Two are made of waxed cotton cord, one decorated with metal beads. The other two are made of elastic with wooden beads, one decorated with metal beads."
2549,416157003,0.030113977324782347,Bruce skinny,Garment Lower body,"5-pocket trousers in washed, slightly stretchy twill with a regular waist, zip fly and skinny legs. Skinny fit."
